site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
EnterpriseRoad,1,9270,BARLT,20230603,22,120,123,Turdus migratorius,American Robin,0.8752,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,123,126,Turdus migratorius,American Robin,0.5669,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,126,129,Turdus migratorius,American Robin,0.6362,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,129,132,Turdus migratorius,American Robin,0.6879,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,132,135,Turdus migratorius,American Robin,0.5048,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,135,138,Turdus migratorius,American Robin,0.5095,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,138,141,Turdus migratorius,American Robin,0.6173,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,141,144,Turdus migratorius,American Robin,0.6809,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,144,147,Turdus migratorius,American Robin,0.7299,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
EnterpriseRoad,1,9270,BARLT,20230603,22,153,156,Turdus migratorius,American Robin,0.7771,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Enterprise Road\ARU_9270\12338919_20230603_YellowRail2023 [+51.87142-121.84769]\00009270_12338919_20230603T220000-0700_REC [+51.87142-121.84769].wav
