site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
MurphyLake,1,6663,Mini,NA,NA,3,6,Anas crecca,Green-winged Teal,0.8382,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,18,21,Catharus ustulatus,Swainson's Thrush,0.9027,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,21,24,Catharus ustulatus,Swainson's Thrush,0.9295,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,48,51,Anas crecca,Green-winged Teal,0.6837,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,54,57,Anas crecca,Green-winged Teal,0.7691,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,87,90,Anas crecca,Green-winged Teal,0.8881,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,93,96,Catharus ustulatus,Swainson's Thrush,0.8233,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,96,99,Catharus ustulatus,Swainson's Thrush,0.8445,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,198,201,Turdus migratorius,American Robin,0.5022,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,219,222,Turdus migratorius,American Robin,0.624,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,228,231,Turdus migratorius,American Robin,0.7462,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,234,237,Turdus migratorius,American Robin,0.5134,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,267,270,Turdus migratorius,American Robin,0.5102,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,270,273,Turdus migratorius,American Robin,0.5685,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_220000.wav
MurphyLake,1,6663,Mini,NA,NA,267,270,Porzana carolina,Sora,0.5999,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_221500.wav
MurphyLake,1,6663,Mini,NA,NA,0,3,Porzana carolina,Sora,0.656,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_223000.wav
MurphyLake,1,6663,Mini,NA,NA,18,21,Porzana carolina,Sora,0.5049,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,24,27,Porzana carolina,Sora,0.5642,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,30,33,Porzana carolina,Sora,0.6293,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,42,45,Porzana carolina,Sora,0.5802,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,45,48,Porzana carolina,Sora,0.6252,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,51,54,Porzana carolina,Sora,0.5931,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,54,57,Porzana carolina,Sora,0.8198,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,57,60,Porzana carolina,Sora,0.8687,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,81,84,Porzana carolina,Sora,0.5232,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,87,90,Porzana carolina,Sora,0.7215,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,96,99,Porzana carolina,Sora,0.6119,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,108,111,Porzana carolina,Sora,0.8065,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,114,117,Porzana carolina,Sora,0.8383,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,156,159,Porzana carolina,Sora,0.5548,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,162,165,Porzana carolina,Sora,0.8806,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,168,171,Porzana carolina,Sora,0.6175,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,171,174,Porzana carolina,Sora,0.7161,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,180,183,Porzana carolina,Sora,0.5606,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,183,186,Porzana carolina,Sora,0.66,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,201,204,Porzana carolina,Sora,0.8186,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,210,213,Porzana carolina,Sora,0.5882,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,216,219,Porzana carolina,Sora,0.734,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,219,222,Porzana carolina,Sora,0.6777,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,228,231,Porzana carolina,Sora,0.7242,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,243,246,Porzana carolina,Sora,0.7104,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,258,261,Porzana carolina,Sora,0.5139,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,261,264,Porzana carolina,Sora,0.5609,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,267,270,Porzana carolina,Sora,0.5722,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,270,273,Porzana carolina,Sora,0.509,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,279,282,Porzana carolina,Sora,0.7223,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,285,288,Porzana carolina,Sora,0.6913,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_224500.wav
MurphyLake,1,6663,Mini,NA,NA,0,3,Porzana carolina,Sora,0.5285,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,6,9,Porzana carolina,Sora,0.5454,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,33,36,Porzana carolina,Sora,0.7343,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,51,54,Porzana carolina,Sora,0.61,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,69,72,Porzana carolina,Sora,0.7827,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,117,120,Porzana carolina,Sora,0.7635,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,138,141,Porzana carolina,Sora,0.7892,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,141,144,Porzana carolina,Sora,0.8226,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,144,147,Porzana carolina,Sora,0.9086,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
MurphyLake,1,6663,Mini,NA,NA,147,150,Porzana carolina,Sora,0.8829,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Murphy Lake\ARU_6663 (Site 1)\Data\WES2_20230603_230000.wav
