site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
ChilcoRanch,2,9603,BARLT,20230602,22,0,3,Branta canadensis,Canada Goose,0.5675,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T220000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,6,9,Branta canadensis,Canada Goose,0.5355,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T220000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,12,15,Branta canadensis,Canada Goose,0.783,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T220000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,15,18,Branta canadensis,Canada Goose,0.7091,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T220000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,33,36,Spatula discors,Blue-winged Teal,0.8694,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T223000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,27,30,Podilymbus podiceps,Pied-billed Grebe,0.5036,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,30,33,Podilymbus podiceps,Pied-billed Grebe,0.6808,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,33,36,Podilymbus podiceps,Pied-billed Grebe,0.7066,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,02,24,27,Podilymbus podiceps,Pied-billed Grebe,0.6691,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T021000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,02,30,33,Podilymbus podiceps,Pied-billed Grebe,0.746,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T021000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,02,9,12,Empidonax oberholseri,Dusky Flycatcher,0.5739,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T024000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,15,18,Podilymbus podiceps,Pied-billed Grebe,0.5305,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T031000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,0,3,Podilymbus podiceps,Pied-billed Grebe,0.7055,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,3,6,Podilymbus podiceps,Pied-billed Grebe,0.5285,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,102,105,Podilymbus podiceps,Pied-billed Grebe,0.9087,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,288,291,Podilymbus podiceps,Pied-billed Grebe,0.7553,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,33,36,Podilymbus podiceps,Pied-billed Grebe,0.7506,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,39,42,Podilymbus podiceps,Pied-billed Grebe,0.6126,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,51,54,Podilymbus podiceps,Pied-billed Grebe,0.7502,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,72,75,Empidonax oberholseri,Dusky Flycatcher,0.6721,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T035000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,84,87,Empidonax oberholseri,Dusky Flycatcher,0.8147,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T035000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,147,150,Pooecetes gramineus,Vesper Sparrow,0.6558,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T035000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,153,156,Pooecetes gramineus,Vesper Sparrow,0.5612,G:\Chilcotin_Cariboo_ARU_2023\z_BirdNET GUI folder\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T035000-0700_REC [+51.86643-123.02838].wav
