site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
BigCreekControl,2,9515,BARLT,20230602,06,162,165,Spizella passerina,Chipping Sparrow,0.93,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,171,174,Spizella passerina,Chipping Sparrow,0.8432,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,174,177,Spizella passerina,Chipping Sparrow,0.6012,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,180,183,Spizella passerina,Chipping Sparrow,0.5743,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,183,186,Spizella passerina,Chipping Sparrow,0.6771,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,198,201,Spizella passerina,Chipping Sparrow,0.624,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,204,207,Spizella passerina,Chipping Sparrow,0.6047,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,207,210,Spizella passerina,Chipping Sparrow,0.8181,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,225,228,Spizella passerina,Chipping Sparrow,0.5314,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
BigCreekControl,2,9515,BARLT,20230602,06,240,243,Spizella passerina,Chipping Sparrow,0.6092,G:\Chilcotin_Cariboo_ARU_2023\Big Creek Control\ARU_9515 (Site 2)\12338937_20230602_YellowRail2023 [+51.84263-123.07118]\00009515_12338937_20230602T061047-0700_REC.wav
