site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
ThaddusLake,2,5976,Mini,20230602,22,9,12,Porzana carolina,Sora,0.9209,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,12,15,Porzana carolina,Sora,0.9362,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,15,18,Porzana carolina,Sora,0.9631,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,18,21,Porzana carolina,Sora,0.7802,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,21,24,Porzana carolina,Sora,0.8516,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,27,30,Porzana carolina,Sora,0.5692,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,30,33,Porzana carolina,Sora,0.992,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,33,36,Porzana carolina,Sora,0.9694,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,36,39,Porzana carolina,Sora,0.9547,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
ThaddusLake,2,5976,Mini,20230602,22,45,48,Porzana carolina,Sora,0.7409,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_3\Thaddus Lake\ARU_5976 (Site 2)\Data\WES10_20230602_220000.wav
