site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
ChilcoRanch,2,9603,BARLT,20230602,22,27,30,Podilymbus podiceps,Pied-billed Grebe,0.5036,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,30,33,Podilymbus podiceps,Pied-billed Grebe,0.6808,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230602,22,33,36,Podilymbus podiceps,Pied-billed Grebe,0.7066,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230602_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230602T224000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,02,24,27,Podilymbus podiceps,Pied-billed Grebe,0.6691,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T021000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,02,30,33,Podilymbus podiceps,Pied-billed Grebe,0.746,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T021000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,15,18,Podilymbus podiceps,Pied-billed Grebe,0.5305,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T031000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,0,3,Podilymbus podiceps,Pied-billed Grebe,0.7055,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,3,6,Podilymbus podiceps,Pied-billed Grebe,0.5285,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,102,105,Podilymbus podiceps,Pied-billed Grebe,0.9087,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,288,291,Podilymbus podiceps,Pied-billed Grebe,0.7553,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T032000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,33,36,Podilymbus podiceps,Pied-billed Grebe,0.7506,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,39,42,Podilymbus podiceps,Pied-billed Grebe,0.6126,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,03,51,54,Podilymbus podiceps,Pied-billed Grebe,0.7502,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T034000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,04,105,108,Podilymbus podiceps,Pied-billed Grebe,0.8426,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T041000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,04,108,111,Podilymbus podiceps,Pied-billed Grebe,0.8934,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T041000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,23,162,165,Podilymbus podiceps,Pied-billed Grebe,0.5896,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T233000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,23,96,99,Podilymbus podiceps,Pied-billed Grebe,0.8436,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T234000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,23,264,267,Podilymbus podiceps,Pied-billed Grebe,0.8765,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T234000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230603,23,267,270,Podilymbus podiceps,Pied-billed Grebe,0.9391,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230603_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230603T234000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,186,189,Podilymbus podiceps,Pied-billed Grebe,0.5126,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T000000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,198,201,Podilymbus podiceps,Pied-billed Grebe,0.8001,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T000000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,51,54,Porzana carolina,Sora,0.6873,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T004000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,93,96,Podilymbus podiceps,Pied-billed Grebe,0.8998,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,96,99,Podilymbus podiceps,Pied-billed Grebe,0.7503,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,99,102,Podilymbus podiceps,Pied-billed Grebe,0.8722,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,132,135,Porzana carolina,Sora,0.509,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,231,234,Porzana carolina,Sora,0.5914,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,255,258,Porzana carolina,Sora,0.6626,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,258,261,Porzana carolina,Sora,0.85,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,261,264,Porzana carolina,Sora,0.8017,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,00,282,285,Porzana carolina,Sora,0.8291,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T005000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,30,33,Porzana carolina,Sora,0.8424,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,57,60,Podilymbus podiceps,Pied-billed Grebe,0.7268,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,60,63,Podilymbus podiceps,Pied-billed Grebe,0.9753,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,63,66,Podilymbus podiceps,Pied-billed Grebe,0.8667,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,183,186,Porzana carolina,Sora,0.5752,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,279,282,Porzana carolina,Sora,0.6458,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T010000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,39,42,Porzana carolina,Sora,0.6302,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T011000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,144,147,Porzana carolina,Sora,0.585,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T011000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,72,75,Porzana carolina,Sora,0.5846,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T012000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,240,243,Porzana carolina,Sora,0.5957,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T012000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,288,291,Porzana carolina,Sora,0.5908,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T012000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,120,123,Porzana carolina,Sora,0.5128,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T013000-0700_REC [+51.86643-123.02838].wav
ChilcoRanch,2,9603,BARLT,20230604,01,126,129,Porzana carolina,Sora,0.502,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Chilco Ranch\ARU_9603 (Site 2)\22597135_20230604_YellowRail2023 [+51.86643-123.02838]\00009603_22597135_20230604T013000-0700_REC [+51.86643-123.02838].wav
