site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
BaptisteMeadow,2,9441,BARLT,20230602,22,99,102,Fulica americana,American Coot,0.6676,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230602_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230602T225000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,00,87,90,Podilymbus podiceps,Pied-billed Grebe,0.5476,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T002000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,00,180,183,Podilymbus podiceps,Pied-billed Grebe,0.6415,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T005000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,01,138,141,Podilymbus podiceps,Pied-billed Grebe,0.9502,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T015000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,02,15,18,Botaurus lentiginosus,American Bittern,0.5565,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T022000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,02,150,153,Podilymbus podiceps,Pied-billed Grebe,0.9191,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T023000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,02,153,156,Podilymbus podiceps,Pied-billed Grebe,0.6031,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T023000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,210,213,Podilymbus podiceps,Pied-billed Grebe,0.8886,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T032000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,213,216,Podilymbus podiceps,Pied-billed Grebe,0.9901,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T032000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,216,219,Podilymbus podiceps,Pied-billed Grebe,0.6697,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T032000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,219,222,Podilymbus podiceps,Pied-billed Grebe,0.9759,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T032000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,279,282,Podilymbus podiceps,Pied-billed Grebe,0.9635,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T034000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,282,285,Podilymbus podiceps,Pied-billed Grebe,0.8354,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T034000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,285,288,Podilymbus podiceps,Pied-billed Grebe,0.8075,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T034000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,03,36,39,Fulica americana,American Coot,0.665,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T035000-0700_REC [+51.99386-122.53770].wav
BaptisteMeadow,2,9441,BARLT,20230603,04,75,78,Fulica americana,American Coot,0.6301,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Baptiste Meadow\ARU_9441 (Site 2)\21431229_20230603_YellowRail2023 [+51.99386-122.53770]\00009441_21431229_20230603T042000-0700_REC [+51.99386-122.53770].wav
