site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
AxeLake,2,7859,Mini,20230612,09,99,102,Vireo gilvus,Warbling Vireo,0.5464,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230612,09,111,114,Vireo gilvus,Warbling Vireo,0.567,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230612,09,117,120,Vireo gilvus,Warbling Vireo,0.5443,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230612,09,132,135,Vireo gilvus,Warbling Vireo,0.6734,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230612,09,213,216,Vireo gilvus,Warbling Vireo,0.5732,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230612,09,294,297,Vireo gilvus,Warbling Vireo,0.5607,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230612_090000.wav
AxeLake,2,7859,Mini,20230613,01,285,288,Porzana carolina,Sora,0.5923,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230613_011500.wav
AxeLake,2,7859,Mini,20230613,01,297,300,Porzana carolina,Sora,0.563,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230613_011500.wav
AxeLake,2,7859,Mini,20230614,23,141,144,Porzana carolina,Sora,0.8738,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230614_230000.wav
AxeLake,2,7859,Mini,20230614,23,144,147,Porzana carolina,Sora,0.9144,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230614_230000.wav
AxeLake,2,7859,Mini,20230614,23,165,168,Porzana carolina,Sora,0.8567,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230614_230000.wav
AxeLake,2,7859,Mini,20230615,08,6,9,Vireo gilvus,Warbling Vireo,0.7002,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230615_081500.wav
AxeLake,2,7859,Mini,20230615,08,117,120,Vireo gilvus,Warbling Vireo,0.7633,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230615_081500.wav
AxeLake,2,7859,Mini,20230616,01,174,177,Podilymbus podiceps,Pied-billed Grebe,0.6121,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230616_013000.wav
AxeLake,2,7859,Mini,20230616,01,177,180,Podilymbus podiceps,Pied-billed Grebe,0.9888,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230616_013000.wav
AxeLake,2,7859,Mini,20230616,03,231,234,Chordeiles minor,Common Nighthawk,0.6522,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230616_034500.wav
AxeLake,2,7859,Mini,20230616,03,246,249,Chordeiles minor,Common Nighthawk,0.9717,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230616_034500.wav
AxeLake,2,7859,Mini,20230617,06,21,24,Parkesia noveboracensis,Northern Waterthrush,0.5544,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230617_061500.wav
AxeLake,2,7859,Mini,20230619,03,93,96,Myiarchus crinitus,Great Crested Flycatcher,0.6522,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Axe Lake\ARU_7859 (Site 2)\Data\SMA07859_20230619_030000.wav
