site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
HelenaConservation,1,9235,BARLT,20230604,22,132,135,Porzana carolina,Sora,0.9212,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230604_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230604T224000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230604,22,78,81,Porzana carolina,Sora,0.5614,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230604_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230604T225000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,01,174,177,Myiarchus crinitus,Great Crested Flycatcher,0.5604,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T014000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,22,105,108,Porzana carolina,Sora,0.5913,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T223000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,22,294,297,Porzana carolina,Sora,0.8266,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T223000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,23,9,12,Porzana carolina,Sora,0.8193,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T230000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,23,72,75,Porzana carolina,Sora,0.5367,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T230000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,23,114,117,Porzana carolina,Sora,0.5074,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T230000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230605,23,156,159,Porzana carolina,Sora,0.6763,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230605_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230605T231000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,01,228,231,Myiarchus crinitus,Great Crested Flycatcher,0.6141,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T015000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,01,267,270,Myiarchus crinitus,Great Crested Flycatcher,0.5027,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T015000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,01,279,282,Myiarchus crinitus,Great Crested Flycatcher,0.5153,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T015000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,02,252,255,Porzana carolina,Sora,0.612,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T020000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,03,9,12,Chordeiles minor,Common Nighthawk,0.7737,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T032000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,03,234,237,Porzana carolina,Sora,0.7885,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T033000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,03,252,255,Myiarchus crinitus,Great Crested Flycatcher,0.6405,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T033000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,04,291,294,Chordeiles minor,Common Nighthawk,0.5865,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T040000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,04,51,54,Porzana carolina,Sora,0.6359,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T042000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,04,57,60,Porzana carolina,Sora,0.6212,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T042000-0700_REC [+51.81372-121.65128].wav
HelenaConservation,1,9235,BARLT,20230606,06,0,3,Myiarchus crinitus,Great Crested Flycatcher,0.7061,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_4\Helena Conservation\ARU_9235 (Site 1)\22651545_20230606_YellowRail2023 [+51.81372-121.65128]\00009235_22651545_20230606T061000-0700_REC [+51.81372-121.65128].wav
