site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
ColpittLake,1,8792,BARLT,20230603,22,3,6,Porzana carolina,Sora,0.7558,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,6,9,Chordeiles minor,Common Nighthawk,0.9005,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,12,15,Porzana carolina,Sora,0.7054,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,18,21,Porzana carolina,Sora,0.698,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,24,27,Porzana carolina,Sora,0.5306,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,36,39,Porzana carolina,Sora,0.5198,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,39,42,Porzana carolina,Sora,0.7674,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,42,45,Porzana carolina,Sora,0.5328,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,57,60,Porzana carolina,Sora,0.5831,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,66,69,Chordeiles minor,Common Nighthawk,0.5652,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,69,72,Chordeiles minor,Common Nighthawk,0.966,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,72,75,Chordeiles minor,Common Nighthawk,0.9235,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,75,78,Chordeiles minor,Common Nighthawk,0.9763,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,78,81,Chordeiles minor,Common Nighthawk,0.7739,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,81,84,Porzana carolina,Sora,0.8146,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,81,84,Chordeiles minor,Common Nighthawk,0.6791,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,84,87,Porzana carolina,Sora,0.6347,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,84,87,Chordeiles minor,Common Nighthawk,0.5627,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,90,93,Porzana carolina,Sora,0.5388,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,93,96,Chordeiles minor,Common Nighthawk,0.7961,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,96,99,Chordeiles minor,Common Nighthawk,0.8314,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,108,111,Porzana carolina,Sora,0.7073,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
ColpittLake,1,8792,BARLT,20230603,22,111,114,Porzana carolina,Sora,0.755,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Colpitt Lake\ARU_8792 (Site 1)\21431231_20230603_YellowRail2023 [+52.00908-122.08420]\00008792_21431231_20230603T220000-0700_REC [+52.00908-122.08420].wav
