site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
DogCreekRoad,1,9029,BARLT,20230602,22,0,3,Porzana carolina,Sora,0.5963,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,12,15,Porzana carolina,Sora,0.6026,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,15,18,Porzana carolina,Sora,0.6555,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,18,21,Porzana carolina,Sora,0.5495,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,21,24,Porzana carolina,Sora,0.9045,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,24,27,Porzana carolina,Sora,0.6398,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,27,30,Porzana carolina,Sora,0.8674,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,30,33,Porzana carolina,Sora,0.8018,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,33,36,Porzana carolina,Sora,0.873,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,39,42,Porzana carolina,Sora,0.7485,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,69,72,Porzana carolina,Sora,0.7184,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,72,75,Porzana carolina,Sora,0.5123,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,75,78,Porzana carolina,Sora,0.6076,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,78,81,Porzana carolina,Sora,0.8722,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,81,84,Porzana carolina,Sora,0.6089,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,84,87,Porzana carolina,Sora,0.8997,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,87,90,Porzana carolina,Sora,0.8195,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,90,93,Porzana carolina,Sora,0.6654,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,102,105,Porzana carolina,Sora,0.5214,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,105,108,Porzana carolina,Sora,0.5439,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,108,111,Porzana carolina,Sora,0.5197,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,111,114,Porzana carolina,Sora,0.5401,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,114,117,Porzana carolina,Sora,0.7626,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,135,138,Porzana carolina,Sora,0.61240000000000006,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,138,141,Porzana carolina,Sora,0.638,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,141,144,Porzana carolina,Sora,0.7209,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,147,150,Porzana carolina,Sora,0.5414,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,150,153,Porzana carolina,Sora,0.7499,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
DogCreekRoad,1,9029,BARLT,20230602,22,153,156,Porzana carolina,Sora,0.7602,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_1\Dog Creek Road\ARU_9029 (Site 1)\21431235_20230602_YellowRail2023 [+52.00838-122.16077]\00009029_21431235_20230602T220000-0700_REC [+52.00838-122.16077].wav
