site,location,aru_id,type,date,hour,start,end,scientific_name,common_name,confidence,filepath
LilypadLake,1,8860,BARLT,20230604,09,222,225,Chlidonias niger,Black Tern,0.7113,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T093000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,09,228,231,Chlidonias niger,Black Tern,0.9838,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T093000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,09,234,237,Chlidonias niger,Black Tern,0.8824,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T093000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,129,132,Podilymbus podiceps,Pied-billed Grebe,0.5988,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,132,135,Podilymbus podiceps,Pied-billed Grebe,0.9218,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,147,150,Cistothorus palustris,Marsh Wren,0.8576,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,156,159,Cistothorus palustris,Marsh Wren,0.7094,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,198,201,Cistothorus palustris,Marsh Wren,0.6079,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,255,258,Cistothorus palustris,Marsh Wren,0.5203,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
LilypadLake,1,8860,BARLT,20230604,23,261,264,Cistothorus palustris,Marsh Wren,0.7496,G:\Chilcotin_Cariboo_ARU_2023\focal_analysis_2\Lilypad Lake\ARU_8860 (Site 1)\16801541_20230604_YellowRail2023 [+51.73275-121.40674]\00008860_16801541_20230604T231000-0700_REC [+51.73275-121.40674].wav
